Phone1	PhonEnv	Phone2	Surprisal
b	#|S|	b	0.0
b	#|S|<	b	0.0
b	#|S|<_F	b	0.0
b	#|S|<_R	b	0.0
b	#|S|F	b	0.0
b	#|S|R	b	0.0
b	|S|<	b	0.0
b	|S|<_F	b	0.0
b	|S|<_R	b	0.0
b	|S|F	b	0.0
b	|S|R	b	0.0
d	#|S|	tʰ	1.196
d	#|S|	d	3.655
d	#|S|	ɕ	3.655
d	#|S|	-	3.807
d	#|S|<	tʰ	1.232
d	#|S|<	ɕ	3.692
d	#|S|<	-	4.0
d	#|S|<	d	4.07
d	#|S|<_F	tʰ	0.986
d	#|S|<_F	-	2.959
d	#|S|<_F	ɕ	3.07
d	#|S|<_F	d	4.392
d	#|S|<_R	tʰ	1.16
d	#|S|<_R	d	4.392
d	#|S|<_R	-	5.129
d	#|S|F	tʰ	0.983
d	#|S|F	-	2.949
d	#|S|F	ɕ	3.089
d	#|S|F	d	4.07
d	#|S|R	tʰ	1.144
d	#|S|R	d	4.07
d	#|S|R	-	4.807
d	#|S|R	ɕ	5.392
d	>|S|	d	0.848
d	>|S|	-	2.07
d	>|S|	tʰ	2.518
d	>|S|	ɕ	4.977
d	>|S|<	d	0.748
d	>|S|<	-	2.0
d	>|S|<	tʰ	2.933
d	>|S|<	ɕ	5.392
d	F_>|S|	d	0.305
d	F_>|S|	tʰ	2.933
d	F_>|S|	-	4.807
d	F_>|S|	ɕ	5.392
d	F_>|S|<	d	0.239
d	F_>|S|<	tʰ	3.255
d	F_>|S|<	-	5.129
d	F|S|	d	0.423
d	F|S|	tʰ	2.518
d	F|S|	-	4.392
d	F|S|	ɕ	4.977
d	F|S|<	d	0.305
d	F|S|<	tʰ	2.933
d	F|S|<	-	4.807
d	F|S|<	ɕ	5.392
d	|S|<	tʰ	1.38
d	|S|<	d	2.518
d	|S|<	-	3.255
d	|S|<	ɕ	3.84
d	|S|<_F	tʰ	0.983
d	|S|<_F	-	2.949
d	|S|<_F	ɕ	3.089
d	|S|<_F	d	4.07
d	|S|<_R	tʰ	1.144
d	|S|<_R	d	4.07
d	|S|<_R	-	4.807
d	|S|<_R	ɕ	5.392
d	|S|F	tʰ	0.977
d	|S|F	-	2.933
d	|S|F	ɕ	3.119
d	|S|F	d	3.655
d	|S|R	tʰ	1.119
d	|S|R	d	3.655
d	|S|R	-	4.392
d	|S|R	ɕ	4.977
d_ˈɜɪ̯	#|S|	j_ˈʉː	0.0
d_ˈɜɪ̯	#|S|<	j_ˈʉː	0.0
d_ˈɜɪ̯	#|S|>	j_ˈʉː	0.0
d_ˈɜɪ̯	|S|<	j_ˈʉː	0.0
d_ˈɜɪ̯	|S|>	j_ˈʉː	0.0
d̥	>|S|	d	0.131
d̥	>|S|#	d	0.149
d̥	F_>|S|	d	0.0
d̥	F_>|S|#	d	0.0
d̥	F|S|	d	0.0
d̥	F|S|#	d	0.0
d̥	|S|#	d	0.131
e	<|S|	ɔ	0.585
e	<|S|>	ɔ	0.678
e	<|S|>_N	ɔ	0.0
e	<|S|N	ɔ	0.0
e	|S|>	ɔ	0.585
e	|S|>_N	ɔ	0.0
e	|S|N	ɔ	0.0
f	#|S|	f	0.182
f	#|S|	p	3.655
f	#|S|<	f	0.158
f	#|S|<	p	4.07
f	#|S|<_F	f	0.07
f	#|S|<_F	p	4.392
f	#|S|F	f	0.089
f	#|S|F	p	4.07
f	>|S|	p	1.277
f	>|S|	f	1.977
f	>|S|#	p	1.392
f	>|S|#	f	2.392
f	>|S|<	p	0.838
f	>|S|<	f	2.392
f	F_>|S|	p	0.305
f	F_>|S|	f	2.392
f	F_>|S|#	p	0.239
f	F_>|S|#	f	2.714
f	F_>|S|<	p	0.239
f	F_>|S|<	f	2.714
f	F|S|	p	0.423
f	F|S|	f	1.977
f	F|S|#	p	0.305
f	F|S|#	f	2.392
f	F|S|<	p	0.305
f	F|S|<	f	2.392
f	|S|#	p	1.454
f	|S|#	f	1.977
f	|S|<	f	0.345
f	|S|<	p	2.776
f	|S|<_F	f	0.089
f	|S|<_F	p	4.07
f	|S|F	f	0.119
f	|S|F	p	3.655
f_ʀ	#|S|	f_r	0.0
f_ʀ	#|S|<	f_r	0.0
f_ʀ	|S|<	f_r	0.0
h	#|S|	h	0.152
h	#|S|	j	3.322
h	#|S|<	h	0.152
h	#|S|<	j	3.322
h	#|S|<_F	h	0.184
h	#|S|<_F	j	3.059
h	#|S|F	h	0.182
h	#|S|F	j	3.074
h	|S|<	h	0.152
h	|S|<	j	3.322
h	|S|<_F	h	0.182
h	|S|<_F	j	3.074
h	|S|F	h	0.179
h	|S|F	j	3.1
k	>|S|	kː	1.106
k	>|S|	-	2.106
k	>|S|#	kː	1.869
k	>|S|#	-	2.392
k	>|S|<	kː	0.456
k	>|S|<	-	1.885
k	F_>|S|	kː	1.497
k	F_>|S|	-	2.497
k	F_>|S|#	kː	1.907
k	F_>|S|#	-	3.907
k	F_>|S|<	kː	0.907
k	F_>|S|<	-	1.1
k	F|S|	kː	1.363
k	F|S|	-	2.363
k	F|S|#	kː	1.778
k	F|S|#	-	3.585
k	F|S|<	kː	0.885
k	F|S|<	-	1.126
k	|S|#	kː	1.655
k	|S|#	-	2.277
k	|S|<	kː	0.469
k	|S|<	-	1.848
kʰ	#|S|	kʰ	0.0
kʰ	#|S|<	kʰ	0.0
kʰ	#|S|<_F	kʰ	0.0
kʰ	#|S|<_N	kʰ	0.0
kʰ	#|S|F	kʰ	0.0
kʰ	#|S|N	kʰ	0.0
kʰ	|S|<	kʰ	0.0
kʰ	|S|<_F	kʰ	0.0
kʰ	|S|<_N	kʰ	0.0
kʰ	|S|F	kʰ	0.0
kʰ	|S|N	kʰ	0.0
l	#|S|	l	1.807
l	#|S|	lː	4.392
l	#|S|<	l	2.222
l	#|S|<	lː	4.807
l	#|S|<_F	l	2.544
l	#|S|<_F	lː	5.129
l	#|S|F	l	2.222
l	#|S|F	lː	4.807
l	<|S|	l	0.267
l	<|S|	lː	4.392
l	<|S|<	l	0.272
l	<|S|<	lː	4.807
l	<|S|<_F	l	0.042
l	<|S|<_F	lː	5.129
l	<|S|F	l	0.052
l	<|S|F	lː	4.807
l	>|S|	l	0.637
l	>|S|	lː	2.807
l	>|S|#	l	1.9
l	>|S|#	lː	2.0
l	>|S|<	l	0.052
l	>|S|<	lː	4.807
l	>|S|>	l	0.052
l	>|S|>	lː	4.807
l	F_>|S|	l	0.637
l	F_>|S|	lː	2.807
l	F_>|S|#	lː	1.76
l	F_>|S|#	l	2.544
l	F_>|S|<	l	0.042
l	F_>|S|<	lː	5.129
l	F_>|S|>	l	0.042
l	F_>|S|>	lː	5.129
l	F|S|	l	0.585
l	F|S|	lː	2.807
l	F|S|#	lː	1.807
l	F|S|#	l	2.222
l	F|S|<	l	0.052
l	F|S|<	lː	4.807
l	F|S|>	l	0.052
l	F|S|>	lː	4.807
l	|S|#	l	1.585
l	|S|#	lː	2.07
l	|S|<	l	0.553
l	|S|<	lː	4.392
l	|S|<_F	l	1.316
