Phone1	Phone2	Surprisal
b	b	0.0
d	d	0.118
d	-	3.668
dʲ	d̥	0.678
dʲ	d	1.415
d̥	d̥	0.0
f	f	0.09
f	-	4.052
h	h	0.0
i	ɪ	0.439
i	ɪ_ç	1.93
j	-	0.922
j	ɡ	1.763
j	j	2.492
k	k	1.11
k	ç	1.87
k	x	2.172
k	k_ˈɛ	4.598
l	l	0.0
lʲ	l_d̥	0.694
lʲ	l	1.389
m	m	0.074
m	ə_m	4.314
n	n	0.256
n	-	3.519
n	ə	3.728
nʲ	n_d̥	0.737
nʲ	n	1.322
p	f	0.311
p	p	2.365
s	s	0.6
s	ʃ	1.734
s	ʃ_ʋ	4.658
s_l	ʃ_l	0.0
t	ʦ	1.413
t	d	1.866
t	s	2.165
t	t	2.976
t_ə	d	0.0
tʲ	s	0.251
tʲ	d	2.645
v	ʋ	0.2
v	-	3.754
v	ʋ_ˈɪ	4.173
v̥	b̥	0.0
w	ˈiː_ɡ	0.0
x	x	1.036
x	ç	1.687
x	ɡ̊	2.311
z	s	0.0
z̥	d̥	0.0
ç	k	0.0
ŋ	ŋ	0.399
ŋ	ç	2.048
ə	ə	0.314
ə	-	2.355
ə_n	ə	0.0
ə_ʀ	ɑ	0.0
ɛi̯	eː	0.0
ɡ	ɡ	0.0
ʀ	ɾ	1.077
ʀ	ɑ	1.146
ʀ	-	3.75
ʀ_n	n	0.0
ʀ_ˈiː	ɾ	0.0
ʀ_ˈɔu̯	ɾ	0.0
ʃ	ʃ	0.0
ˈa	-	1.401
ˈa	ˈɛ	2.166
ˈa	ˈɪ	2.273
ˈa	ˈaɪ̯	3.061
ˈa	ˈʊ	3.802
ˈa_ʀ	ɾ	0.0
ˈai̯	ˈɪ	0.741
ˈai̯	-	1.315
ˈaː	ˈʊ	0.897
ˈaː	-	1.111
ˈeː	ˈɛ	1.185
ˈeː	ˈɪ	2.108
ˈeː	ˈa	2.607
ˈeː	ˈɔː	2.607
ˈi	ˈaɪ̯	0.971
ˈi	ˈɪ	1.406
ˈi	ˈɛ	3.152
ˈiː	ˈeː	0.643
ˈiː	ˈiː	1.475
ˈiː_nʲ	ˈeː	0.0
ˈuː	ˈɔː	1.387
ˈuː	-	1.776
ˈuː	ˈoː	2.237
ˈuː	ˈa	3.14
ˈyː	ˈoː	0.54
ˈyː	-	1.679
ˈœ	ˈa	1.223
ˈœ	-	1.917
ˈœ	ˈuː	2.178
ˈœ	ˈɔ	3.541
ˈœi̯	-	0.0
ˈœː	ˈaɪ̯	1.148
ˈœː	ˈaʊ̯	1.683
ˈœː	-	2.075
ˈɒ	ˈa	0.732
ˈɒ	-	1.33
ˈɒː	-	0.766
ˈɒː	ˈa	1.279
ˈɒː_d	ˈa_s	0.0
ˈɔ	ˈaː	0.0
ˈɔ_j	ˈɔɪ̯	0.0
ˈɔ_ʀ	ˈa	0.0
ˈɔu̯	ˈoː	0.903
ˈɔu̯	-	1.104
ˈɔː	ˈɔː	1.898
ˈɔː	-	1.972
ˈɔː	ˈa	2.357
ˈɔː	ˈɔ	2.828
ˈɔː	ˈɪ	2.828
ˈɛ	-	1.164
ˈɛ	ˈeː_ɑ	2.438
ˈɛ	ˈiː	2.438
ˈɛ	ˈuː	2.438
ˈɛi̯	ˈoː	1.521
ˈɛi̯	ɡ̊	1.617
ˈɛi̯	ˈiː	1.618
ˈɛː	-	0.804
ˈɛː	ˈɛ	1.227
ˈʊ	ˈʊ	1.101
ˈʊ	-	2.622
ˈʊ	ˈɪ	2.624
ˈʊ	ˈa	2.7
ˈʊ	ˈɔ	4.174
ˈʏ	ˈaʊ̯	1.21
ˈʏ	-	2.21
ˈʏ	ˈaɪ̯	2.269
ˈʏ	ˈʊ_n	2.795
