Phone1	Phone2	Surprisal
a	a	0.0
b	b	0.0
d	d	0.0
e	e	0.422
e	-	2.219
e	j	4.687
f	f	0.075
f	v_e	4.294
f_ˈɛ	f_ˈɛ	0.0
i	e	0.832
i	i	1.191
j	j	0.822
j	l	1.203
k	ʨ	1.036
k	k	1.099
k	-	4.462
k_w	k	0.0
l	l	0.141
l	-	3.428
l_ˈɛ	l_ˈe	0.0
m	m	0.0
n	n	0.0
o	o	0.861
o	e	2.069
o	-	2.966
o	u	3.586
p	p	0.0
r	r	0.16
r	-	3.25
r_t	r_t	0.0
s	s	1.194
s	ʃ	2.054
s	ʧ	3.103
s	ʦ	3.12
s	ʨ	3.901
s	e	5.409
t	t	0.199
t	d	3.493
t	-	4.635
u	o	0.0
w_a	a	0.0
y	u	0.0
z	ʒ	0.15
z	-	3.344
ø	-	0.0
ŋ	ŋ	0.443
ŋ	-	1.92
ɡ	ɡ	0.479
ɡ	-	1.824
ɲ	ɲ	0.0
ʋ	v	0.0
ʤ	d_l	1.381
ʤ	ʥ	1.381
ʤ	ʤ	2.108
ʧ	d_l	1.211
ʧ	t	1.375
ʧ	k_l	2.453
ˈa	ˈa	0.166
ˈa	ˈɛ	3.203
ˈa_d	ˈɛ_r	0.0
ˈa_r	ˈɛ_r	0.0
ˈe	ˈe	1.149
ˈe	ˈɛ_n	2.496
ˈe	j_ˈɛ	2.634
ˈe	ˈi	3.034
ˈe	ˈɛ	3.499
ˈi	ˈi	0.488
ˈi	ˈe_j	1.8
ˈi_d	j	0.0
ˈo	ˈo	1.176
ˈo	ˈɔ	1.528
ˈo	ˈa_w	3.069
ˈo	w	3.451
ˈu	ˈo_w	0.943
ˈu	ˈo	1.65
ˈu	ˈo_n	2.633
ˈu_n	ˈɔ_n	0.0
ˈy	ˈu	0.0
ˈø	ˈu	1.058
ˈø	w_ˈɛ	1.678
ˈø	-	2.694
ˈø	ˈɔ	4.249
ˈɔ	ˈɔ	0.482
ˈɔ	w_ˈɛ	2.766
ˈɔ	w	2.868
ˈɛ	ˈɛ	0.66
ˈɛ	ˈe	1.446
