Phone1	Phone2	PMI
ʃ_l	s_l	10.217
ə_l	ə_l	9.821
l_t	l_d	9.482
d_ʀ	t_r	9.323
<#_ʀ	<#_r	8.871
<#_n	<#_n	8.552
z̥_#>	s_#>	8.495
f_#>	p_#>	8.391
z̥	s_#>	8.055
j	<#_j	7.909
k	<#_k	7.455
ˈœ	ˈɛː	7.303
k_ˈa	k_ˈoː	6.88
ʀ	<#_r	6.869
n_ˈaː	n_ˈoː	6.867
ˈeː_n	ˈeː_n	6.857
ˈiː_#>	ˈeː_#>	6.808
d	<#_d	6.701
p	p	6.675
ˈeɪ̯_#>	ˈɛɪ̯_#>	6.631
v̥_#>	f_#>	6.626
ɣ	ɣ	6.469
ɣ	ɣ_j	6.359
ˈɛ	ˈɛ	6.32
ˈa_l	ˈoː_l	6.316
n	<#_n	6.268
h	h	6.232
ˈeɪ̯	ˈɛɪ̯_#>	6.19
n_ə	n_ə	6.19
f_ə	p_ə	6.172
b	b	6.121
f_#>	p	6.019
p	<#_p	6.016
v̥	f_#>	5.959
ˈiː	ˈi	5.931
ŋ	ŋ	5.871
m	m	5.866
ˈo	ˈʊ	5.85
ˈe	ˈɪ	5.818
ˈaː	ˈɔː	5.813
ˈøː	ˈɛɪ̯	5.769
ˈu	ˈuː	5.731
z̥	z	5.63
l_#>	l_#>	5.611
f	p_#>	5.557
f	f	5.533
ˈyː	ˈuː	5.516
ˈiː	ˈeː_#>	5.474
ˈa_ŋ	ˈoːu̯_n	5.245
d	<#_t	5.121
ˈe	ˈiː	5.119
j	<#_ɣ	5.039
k_#>	x_#>	5.017
ˈɛ	ˈeː	4.933
k	k	4.853
ˈoː_ɐ	ˈiː_r	4.849
ˈɔ	ˈʊ	4.829
ˈuː	ˈuː	4.722
l_#>	l	4.672
l	l	4.672
ŋ_#>	ŋ	4.652
n	n	4.624
<#_n	n	4.624
ˈiː	ˈeː	4.594
ɕ	x	4.593
ɕ_#>	k_#>	4.539
z̥_#>	s	4.507
z	s	4.443
ˈa	ˈɔ	4.425
ˈuː	ˈoː	4.424
d̥	d	4.411
ʃ	s	4.375
ˈeː	ˈeː	4.357
t	t	4.355
ˈeɪ̯_#>	ˈɛɪ̯	4.336
ʦ	t	4.267
j	j	4.267
ʀ	r	4.256
<#_ʀ	r	4.256
ŋ_#>	ŋ_ə_#>	4.212
ˈiː_#>	ˈeː	4.211
ˈa	ˈɔː	4.199
ˈɔ	ˈoːu̯	4.182
d	d	4.108
z̥	s	4.067
s	t	4.013
ˈɛː	ˈiː	3.974
ˈeː	ˈoː	3.969
ˈeː	j	3.956
v̥_#>	f	3.944
ˈoː	ˈoːu̯	3.936
x	x	3.936
f	p	3.922
ˈeɪ̯	ˈɛɪ̯	3.896
ə	ə	3.885
ɕ	k_#>	3.796
ˈɔ	ˈɔ	3.772
ˈɪ	ˈɪ	3.716
ˈeː	j_ˈoː	3.701
l	l_#>	3.652
k_#>	x	3.64
ˈeː	ˈaː	3.567
ˈoː	ˈuː	3.551
ˈɪ	ˈiː	3.531
l_ə	l_ɪ	3.5
<#_p	<#_p	3.493
ˈuː_d̥	ˈoː_d	3.459
ʃ	s_l	3.398
t	l_d	3.385
ŋ	n	3.33
ˈoː_m	ˈoː_m	3.328
ˈiː	ˈiː	3.324
v̥	f	3.278
ɡ̊	d	3.239
k	x_#>	3.197
k_ə	k_ə	3.19
ˈɛ	ˈɪ	3.174
ˈa	ˈoːu̯	3.168
x	x_t	3.121
ˈyː	j_ˈuː	3.106
ʃ	s_k	3.073
v̥	v	3.029
ˈaː	n_ˈoː	3.024
ˈa	ˈoː	2.987
ʃ_t	s_t	2.978
ɐ	ə_r	2.954
ɐ	r	2.944
ˈoː	ˈoː	2.93
s_t	s_t	2.926
l_ˈaʊ̯	l_ˈoː	2.9
ʀ	t_r	2.879
ˈoː	ˈɛɪ̯	2.851
ˈoː_d̥	ˈoːu̯_d	2.85
ʀ_ˈoː	r_ˈoː	2.799
ɕ	k	2.793
d_ə	d_ə	2.769
<#_l	<#_l	2.754
d_ʀ	d_r	2.749
k	x	2.746
d	t_r	2.725
ɪ	ɪ	2.622
ˈo	ˈuː	2.589
<#	<#	2.589
#>	#>	2.589
l	s_l	2.588
ɕ_#>	k	2.577
#>	s_#>	2.552
ɐ	ə	2.477
ˈeː	ˈeː_n	2.463
ˈaː	ˈoː	2.424
ɡ̊_#>	ŋ_#>	2.368
ˈyː	j	2.345
ə	ə_l	2.345
<#	<#_ɣ	2.32
<#	<#_r	2.32
k	k_ˈoː	2.316
ʃ	k	2.312
d	t	2.305
d̥_#>	d_#>	2.295
d̥	d_#>	2.295
ˈa	k_ˈoː	2.283
l	ə_l	2.255
ˈo	ˈoːu̯	2.253
ŋ	ŋ_ə_#>	2.247
ˈʊ	ˈʊ	2.215
<#	<#_d	2.213
j	ɣ	2.178
<#_p	p	2.135
ʦ	<#_t	2.127
ˈoː	ˈiː	2.091
ɣ	j	2.064
t	d	2.057
<#	<#_n	2.037
l	<#_l	2.002
<#	<#_k	1.987
#>	p_#>	1.965
x	t	1.923
ʋ	v	1.889
ɡ̊	d_ə	1.874
ə	j_ə	1.871
ɡ̊	ŋ_#>	1.84
ˈa	ˈoː_l	1.806
v	ɣ	1.796
ˈɛː	ˈi	1.76
t	s_t	1.737
ə	j	1.736
ˈa	ˈa	1.733
ˈa	ˈaː	1.671
<#	<#_j	1.653
l	l_d	1.619
ɐ	ˈiː	1.608
n	n_ˈoː	1.599
<#_l	l	1.545
ˈeɪ̯	ˈeː	1.521
ˈyː	ˈeː	1.488
l_#>	l_ə_#>	1.484
ˈeː_n	ˈeː	1.457
ʃ_#>	s_k_#>	1.455
ʃ_#>	s	1.451
d̥_#>	d	1.44
ŋ	n_d	1.411
x	k	1.391
ɡ̊_#>	ŋ	1.382
ˈaʊ̯	ˈoː	1.348
n	ˈeː_n	1.332
ˈoː_ɐ	ˈiː	1.321
s	t_ə	1.286
ˈoː	ˈiː_r	1.271
#>	ˈeː_#>	1.228
#>	f_#>	1.224
<#	<#_p	1.211
n	n_ə	1.194
f_ə	p	1.164
f	p_ə	1.148
ə	ɪ	1.119
<#	<#_t	1.116
ə	p_ə	1.092
t	s	1.076
ʃ_l	l	1.072
ə_l	l	1.072
l_t	l	1.072
ˈeː	ˈɛɪ̯	1.071
ˈoː_d	ˈuː	1.05
ŋ	ˈoːu̯_n	1.047
#>	l_#>	1.047
#>	ˈɛɪ̯_#>	1.033
l	ˈoː_l	1.002
#>	k_#>	0.989
ˈaʊ̯	l	0.964
l_t	d	0.954
ˈaʊ̯	l_ˈoː	0.9
ɡ̊	ŋ	0.854
ʃ_#>	k	0.839
ˈa	ˈoːu̯_n	0.809
ɐ	ˈiː_r	0.788
ʃ_l	s	0.775
ə	n_ə	0.681
n_ˈaː	ˈoː	0.667
d_ʀ	r	0.656
ˈuː	ˈoː_d	0.65
ˈa_l	ˈoː	0.645
k_ˈa	ˈoː	0.635
s	s	0.625
k_ˈa	k	0.601
l_ə	ɪ	0.595
ˈoː	ˈoː_m	0.509
d_ʀ	t	0.504
d̥	ˈoː_d	0.503
ʃ	s_k_#>	0.497
l_#>	ə	0.492
ŋ_#>	ə	0.451
z̥	z_ə	0.431
ˈa_ŋ	ˈoːu̯	0.416
f	f_j	0.333
ə_l	ə	0.332
ˈa_l	l	0.327
n_ˈaː	n	0.318
l	ɪ	0.307
l	l_ə_#>	0.25
ˈa	l	0.24
ˈeː_n	n	0.23
n_ə	n	0.23
m	ˈoː_m	0.221
k	k_ə	0.19
t	l	0.143
t	t_ə	0.14
ʃ	t	0.134
d̥	ˈoːu̯_d	0.107
d	d_r	0.085
l	l_ɪ	0.053
ˈa_ŋ	n	0.049
ɕ	t	0.049
#>	x_#>	0.029
s	s_t	0.026
ə	l_ɪ	0.025
ɕ	x_t	0.022
ʃ	s_t	0.02
ʀ	d_r	0.015
ʀ	ˈoː	-0.017
#>	ŋ_#>	-0.036
ˈoː	r	-0.038
l	ˈoː	-0.044
ˈoː_m	m	-0.045
ˈoː	r_ˈoː	-0.065
l	l_ˈoː	-0.124
ˈoː	ˈoːu̯_d	-0.127
<#	<#_l	-0.142
ʀ_ˈoː	ˈoː	-0.16
n_ə	ə	-0.173
f_ə	ə	-0.176
ŋ	ˈoːu̯	-0.179
#>	d_#>	-0.181
ˈoː_m	ˈoː	-0.224
ˈuː_d̥	ˈoː	-0.236
ə	k_ə	-0.238
k_ə	k	-0.314
ˈoː_d̥	ˈoːu̯	-0.329
ʀ	r_ˈoː	-0.375
#>	p	-0.406
ə	l	-0.422
ʃ_t	t	-0.452
s_t	t	-0.455
l_ə	l	-0.455
l_ˈaʊ̯	l	-0.456
ŋ	d	-0.467
s_t	s	-0.475
d_ə	d	-0.483
ˈuː_d̥	d	-0.487
d	d_ə	-0.5
ʃ	l	-0.528
ˈoː_d̥	d	-0.535
<#	ɣ	-0.541
ə	d_ə	-0.593
ʃ_t	s	-0.596
ˈoː	m	-0.609
#>	ŋ	-0.613
d	r	-0.638
l_ˈaʊ̯	ˈoː	-0.652
k_ə	ə	-0.68
d_ə	ə	-0.695
ʀ_ˈoː	r	-0.715
d_ʀ	d	-0.729
ˈaː	n	-0.764
<#	d	-0.953
ʀ	d	-1.002
ɕ_#>	#>	-1.011
ŋ_#>	#>	-1.011
z̥_#>	#>	-1.011
l_#>	#>	-1.011
j	<#	-1.011
f_#>	#>	-1.011
<#_ʀ	<#	-1.011
<#_n	<#	-1.011
#>	d	-1.036
d̥_#>	#>	-1.072
ˈiː_#>	#>	-1.074
ˈeɪ̯_#>	#>	-1.074
m	ˈoː	-1.075
v̥_#>	#>	-1.077
k_#>	#>	-1.077
ˈoː_ɐ	r	-1.086
ʃ_#>	#>	-1.134
ə_#>	#>	-1.134
<#_l	<#	-1.134
ɡ̊_#>	#>	-1.14
<#_p	<#	-1.14
l	ə	-1.164
#>	s	-1.241
#>	ˈɛɪ̯	-1.261
n	ˈeː	-1.327
#>	k	-1.327
<#	p	-1.331
#>	x	-1.348
<#	l	-1.351
#>	ˈeː	-1.368
#>	ŋ_ə_#>	-1.385
ˈeː	n	-1.423
z̥	#>	-1.452
#>	f	-1.458
ʦ	<#	-1.468
l	s	-1.472
<#	k	-1.501
ŋ	ə	-1.514
ˈeɪ̯	#>	-1.515
ˈa	n	-1.604
l	d	-1.604
d	<#	-1.633
#>	l_ə_#>	-1.655
ɡ̊	#>	-1.668
ʀ	t	-1.711
#>	s_k_#>	-1.741
v̥	#>	-1.744
#>	l	-1.831
l	<#	-1.886
<#	n	-1.89
n	ˈoː	-1.958
<#	j	-1.988
d̥	#>	-2.041
p	<#	-2.077
ʃ	#>	-2.092
k	<#	-2.131
<#	r	-2.296
<#	t	-2.335
n	ə	-2.344
ˈiː	#>	-2.407
ə	n	-2.454
#>	ə	-2.544
ə	#>	-2.61
ɕ	#>	-2.617
k	#>	-2.897
f	j	-2.958
ʀ	<#	-3.013
k	ə	-3.062
z̥	ə	-3.121
ə	k	-3.124
ˈa	k	-3.189
n	<#	-3.295
k	ˈoː	-3.315
ɡ̊	ə	-3.726
f	#>	-3.846
ŋ	#>	-4.059
l	#>	-4.204
f	ə	-5.025
ˈuː	d	-5.154
ˈoː	d	-5.352
ə	d	-5.507
d	ə	-5.626
s	ə	-5.733
d	ˈuː	-6.836
ə	p	-inf
t	ə	-inf
