Phone1	Phone2	Surprisal
a	a	0.0
ã	ɑ̃	0.0
b	b	0.883
b	-	1.127
b_w	b	0.0
b_ʀ	f	0.0
d	d	0.665
d	-	1.438
d_ɔ	j	0.0
e	-	0.0
f	f	0.0
fʲ	f	0.0
i	-	0.871
i	ɛ	1.141
ĩ	ẽ	0.0
j	-	0.0
j_s	ʃ	0.0
j_ʀ	ʀ	0.485
j_ʀ	ˈe	1.807
j_ˈɔ	ˈuː	0.0
k	k	0.128
k	-	3.554
k_w	k	0.0
l	l	0.368
l	ˈa	2.786
l	-	3.642
l_ɔ	j	0.0
lː	j	0.0
m	m	0.391
m	-	2.074
mʲ	m	0.0
n	n	0.654
n	ˈɛ̃	2.04
n	ˈɛ̃ː	3.042
n_w	n	0.0
p	p	0.0
pʲ	ʧ_f	0.0
s	s	0.259
s	ʃ	2.607
s_ˈã	s	0.0
s_ˈɪ	s	0.0
t	t	0.0
t_ɔ	ˈɛ_s	0.0
u	ɔ	0.454
u	-	1.888
ũ	ɔ̃	0.0
v	v	0.0
v_ə	v_i	0.0
vʲ	v	0.0
w	-	0.87
w	w	2.068
w	ˈoː	2.222
w_ˈẽ	ˈu	0.0
w_ˈɔ	ˈɔ	0.0
y	-	0.0
z	-	0.0
ŋ	ˈɛ̃	1.399
ŋ	-	1.884
ŋ	ˈɔ̃	2.105
ŋ	ˈẽ	3.091
œ	-	0.0
ɒ	a	1.15
ɒ	ɛ	1.671
ɒ	-	2.086
ɒ_ʤ	ɛː	0.0
ɔ	n	1.128
ɔ	j	1.865
ɔ	w	1.901
ə	-	0.87
ə	ɛ	1.143
ɡ	-	0.755
ɡ	ɡ	1.295
ɡʲ	w	0.0
ɥ	u_w	0.0
ɪ	s	0.35
ɪ	-	2.214
ɲ	ɲ	0.0
ʀ	ʀ	0.121
ʀ	-	3.638
ʀ_ˈe	ʀ	0.0
ʃ	s	0.0
ʎ	ˈa	1.475
ʎ	-	1.492
ʎ	j	1.813
ʎ_ɔ	j	0.0
ʒ	ʒ	0.0
ʤ	ʤ	0.684
ʤ	-	1.405
ʤ_ɒ	ɲː	0.0
ʤ_ə	ʧ	0.0
ʧ	ʧ	0.647
ʧ	t	1.721
ʧ	-	4.107
ʧ_ɔ	ʃ	0.0
ˈa	ˈa	2.045
ˈa	ˈiː	2.671
ˈa	ˈɔː	3.293
ˈa	ˈɛ	3.377
ˈa	-	3.401
ˈa	ˈe	3.662
ˈa	w	3.807
ˈa	j_ˈɛ	4.34
ˈa	a	4.798
ˈa	j	4.798
ˈa	ɔ_z	4.798
ˈa_s	ˈɔː	0.0
ˈa_w	ˈoː	0.706
ˈa_w	ˈɔː	1.37
ˈã	-	0.965
ˈã	w	1.036
ˈã_ŋ	ˈɑ̃	0.0
ˈe	ˈɛ	1.621
ˈe	-	2.022
ˈe	ˈiː	2.134
ˈe	j	2.923
ˈe	ˈɛː	3.858
ˈe_l	j_ˈa	0.0
ˈe_ʎ	ˈiː	0.0
ˈẽ_ŋ	ˈɛ̃	0.0
ˈi	ˈɛ	0.492
ˈi	ˈiː	2.627
ˈi	-	2.979
ˈi_w	ˈiː	0.0
ˈĩ	ˈẽ	0.0
ˈu	ˈɔ	1.191
ˈu	ˈøː	1.475
ˈu	ˈuː	2.305
ˈu_s	w_ˈɛ	0.0
ˈu_ʀ	ˈuː	0.0
ˈũ	ˈɔ̃	0.0
ˈũ_ŋ	ˈɔ̃	0.0
ˈy	ˈøː	1.311
ˈy	ˈy	1.383
ˈy	-	2.227
ˈỹ_ɲ	ˈœ̃	0.0
ˈœ	-	0.676
ˈœ	ˈuː	1.418
ˈɔ	ˈa	1.198
ˈɔ	ˈuː	1.448
ˈɔ	-	2.34
ˈɔ̃	ˈɔ̃	0.0
ˈɛ	j	0.0
ˈɪ	ˈɛ	1.63
ˈɪ	w	1.755
ˈɪ	-	2.144
ˈɪ	w_ˈɛ	2.695
ˈɪ̃	-	0.0
