Phone1	Phone2	Surprisal
b	b	0.0
b_ə	v_ə	0.0
d	-	1.331
d	ʦ	1.412
d	d	2.142
d̥	n	1.0
d̥	d̥	1.485
d̥	-	2.807
f	p	0.0
fː	p	0.0
h	h	0.0
h_ə	n	0.0
i	ə	0.0
k	k	0.0
kː	k	0.829
kː	ɣ	1.194
kː_ə	χ	0.0
l	l	0.091
l	-	4.031
lː	l	0.0
m	m	0.0
mː	m	0.0
n	n	0.318
n	ˈiː	4.186
n	-	4.294
n	j	4.363
n	ə	4.535
n_d	n	0.0
n_d̥	n	0.0
nː	n	0.0
ou̯	ˈɪə̯	0.0
oː	ə	0.0
p	p	0.0
p͡f	p	0.0
r	r	0.306
r	-	2.708
r	ˈa	4.709
r_ə	r	0.0
s	s	0.285
s	z	3.373
s	ɕ	3.596
s_t	s_t	0.0
s̻	t	0.0
s̻ː	t	0.0
t	t	1.018
t	d̥	1.91
t	d	2.427
t	-	4.205
tː	d	0.0
v	f	0.0
w	ʋ	0.659
w	v	2.254
w	-	3.501
w	ˈɔ	3.861
x	χ	0.242
x	k	2.695
xː	k	0.585
xː	ˈi_k	1.585
ŋ	ŋ	0.0
ŋ_ɡ	ŋ	0.0
ɑ	-	0.0
ə	ə	0.203
ə	n	3.213
ə	-	5.4
ə_l	l	0.0
ə_n	ə	0.334
ə_n	j_ə	2.273
ə_r	r	0.0
ɛ	ɪ	0.0
ɡ	ɡ	0.929
ɡ	ɣ	2.398
ɡ	-	2.455
ɡ	z	3.284
ɡ̊	χ	0.0
ʃ	s	0.805
ʃ	s_k	1.226
ʃː	s_k	0.0
ʦ	t	0.0
ʦ_w	t_v	0.0
ʦː	t	0.0
ˈe	-	0.698
ˈe	ˈɪ	1.383
ˈei̯	-	1.658
ˈei̯	ˈɛi̯	1.988
ˈei̯	ˈaː_j	2.778
ˈei̯	ˈɪ	2.81
ˈei̯	ˈɪə̯	2.81
ˈei̯_n	ˈiə̯_n	0.0
ˈeː	-	1.0
ˈeː	ˈiə̯	1.0
ˈi	ˈɪ	1.001
ˈi	ˈi	2.001
ˈi	ˈɔ	3.42
ˈi	ˈiː	3.492
ˈi	-	3.876
ˈiə̯	j	2.015
ˈiə̯	j_ˈɪ	2.015
ˈiə̯	ˈiə̯	2.015
ˈiə̯	ˈiː	2.956
ˈiə̯	ˈɪə̯	2.956
ˈiː	ˈi	1.072
ˈiː	ˈiː	1.493
ˈiː	ˈɛ	2.565
ˈo	ˈɔ	0.724
ˈo	-	1.342
ˈo_r	ˈoə̯	0.0
ˈou̯	ˈɪə̯	0.0
ˈoː	ˈɪə̯	0.419
ˈoː	-	1.99
ˈu	ˈoə̯	1.718
ˈu	ˈɔ	2.058
ˈu	ˈu	2.202
ˈu	ˈɪ	2.86
ˈu	ˈyː	3.311
ˈu_n	ˈuː	0.0
ˈuə̯	ˈuə̯	0.675
ˈuə̯	ˈoː	2.092
ˈuə̯	-	2.845
ˈuː	ˈuː	0.946
ˈuː	-	1.85
ˈuː	ˈɔ	2.298
ˈy	-	1.128
ˈy	ˈɪ	1.288
ˈy	ˈɛː	2.91
ˈyə̯	ˈiə̯	0.333
ˈyə̯	ˈu̯o	2.278
ˈyː	j	1.563
ˈyː	j_ˈuə̯	1.623
ˈyː	ˈuː	2.506
ˈyː	ˈøə̯	2.635
ˈæː	ʦ_ˈiː	0.0
ˈøy̯	ˈaː	0.0
ˈøː	-	0.0
ˈɑ	ˈa	1.268
ˈɑ	-	2.238
ˈɑ	ˈaː	2.272
ˈɑ	ˈɪə̯	3.72
ˈɑ	ˈɛː	4.071
ˈɑ	ˈɔː	5.048
ˈɑ_n	ˈɔː	0.0
ˈɑː	ˈiə̯	0.795
ˈɑː	-	2.198
ˈɑː	ˈoə̯	2.281
ˈɛ	-	1.3
ˈɛ	ˈɛ	1.734
ˈɛ	ˈiə̯	2.915
ˈɛ	ˈɪə̯	3.354
ˈɛ	ˈeː	3.99
