Phone1	PhonEnv	Phone2	Surprisal
a	#|S|	a	1.585
a	#|S|>	a	2.0
a	#|S|>_A	a	2.322
a	#|S|A	a	2.0
a	<|S|	a	0.421
a	<|S|#	a	0.551
a	<|S|>	a	0.0
a	<|S|>_A	a	0.0
a	<|S|A	a	0.0
a	|S|#	a	0.478
a	|S|>	a	0.263
a	|S|>_A	a	0.3
a	|S|A	a	0.263
a_ˀ	#|S|	a_ˈ	0.0
a_ˀ	#|S|>	a_ˈ	0.0
a_ˀ	#|S|>_A	a_ˈ	0.0
a_ˀ	#|S|A	a_ˈ	0.0
a_ˀ	<|S|	a_ˈ	0.144
a_ˀ	<|S|#	a_ˈ	0.0
a_ˀ	<|S|>	a_ˈ	0.3
a_ˀ	<|S|>_A	a_ˈ	0.322
a_ˀ	<|S|>_N	a_ˈ	0.0
a_ˀ	<|S|>_N_A	a_ˈ	0.0
a_ˀ	<|S|>_R	a_ˈ	2.322
a_ˀ	<|S|>_R_A	a_ˈ	2.585
a_ˀ	<|S|A	a_ˈ	0.3
a_ˀ	<|S|N	a_ˈ	0.0
a_ˀ	<|S|N_A	a_ˈ	0.0
a_ˀ	<|S|R	a_ˈ	2.0
a_ˀ	<|S|R_A	a_ˈ	2.322
a_ˀ	|S|#	a_ˈ	0.0
a_ˀ	|S|>	a_ˈ	0.206
a_ˀ	|S|>_A	a_ˈ	0.234
a_ˀ	|S|>_N	a_ˈ	0.0
a_ˀ	|S|>_N_A	a_ˈ	0.0
a_ˀ	|S|>_R	a_ˈ	2.0
a_ˀ	|S|>_R_A	a_ˈ	2.322
a_ˀ	|S|A	a_ˈ	0.206
a_ˀ	|S|N	a_ˈ	0.0
a_ˀ	|S|N_A	a_ˈ	0.0
a_ˀ	|S|R	a_ˈ	1.585
a_ˀ	|S|R_A	a_ˈ	2.0
aː	<|S|	a	0.0
aː	<|S|>	a	0.0
aː	<|S|>_A	a	0.0
aː	<|S|A	a	0.0
aː	|S|>	a	0.0
aː	|S|>_A	a	0.0
aː	|S|A	a	0.0
b	#|S|	b	1.029
b	#|S|	bʲ	1.606
b	#|S|	-	3.029
b	#|S|	b̥	4.087
b	#|S|<	b	1.021
b	#|S|<	bʲ	1.556
b	#|S|<	-	3.021
b	#|S|<	b̥	4.503
b	#|S|<_F	bʲ	0.628
b	#|S|<_F	-	2.161
b	#|S|<_F	b	3.409
b	#|S|F	bʲ	0.687
b	#|S|F	-	2.205
b	#|S|F	b	3.087
b	#|S|F	b̥	4.503
b	>|S|	b	1.142
b	>|S|	b̥	1.831
b	>|S|	bʲ	2.713
b	>|S|	-	3.142
b	>|S|<	b	1.149
b	>|S|<	b̥	1.766
b	>|S|<	bʲ	2.814
b	>|S|<	-	3.149
b	>|S|<_F	b	1.471
b	>|S|<_F	bʲ	1.672
b	>|S|<_F	b̥	1.728
b	>|S|<_R	b	1.017
b	>|S|<_R	-	1.239
b	>|S|<_R	bʲ	4.409
b	>|S|F	b	1.444
b	>|S|F	bʲ	1.695
b	>|S|F	b̥	1.766
b	>|S|R	b	1.021
b	>|S|R	-	1.306
b	>|S|R	bʲ	4.087
b	>|S|R	b̥	4.503
b	F_>|S|	b	1.444
b	F_>|S|	bʲ	1.695
b	F_>|S|	b̥	1.766
b	F_>|S|<	b	1.471
b	F_>|S|<	bʲ	1.672
b	F_>|S|<	b̥	1.728
b	F_>|S|<_F	bʲ	0.197
b	F_>|S|<_F	b	3.672
b	F_>|S|F	bʲ	0.239
b	F_>|S|F	b	3.409
b	F|S|	b	1.399
b	F|S|	bʲ	1.734
b	F|S|	b̥	1.831
b	F|S|	-	4.672
b	F|S|<	b	1.444
b	F|S|<	bʲ	1.695
b	F|S|<	b̥	1.766
b	F|S|<_F	bʲ	0.239
b	F|S|<_F	b	3.409
b	F|S|F	bʲ	0.306
b	F|S|F	b	3.087
b	F|S|F	b̥	4.503
b	|S|<	b	1.087
b	|S|<	bʲ	2.087
b	|S|<	b̥	2.503
b	|S|<	-	3.087
b	|S|<_F	bʲ	1.037
b	|S|<_F	b	2.153
b	|S|<_F	b̥	2.725
b	|S|<_F	-	2.872
b	|S|<_R	b	1.021
b	|S|<_R	-	1.306
b	|S|<_R	bʲ	4.087
b	|S|<_R	b̥	4.503
b	|S|F	bʲ	1.122
b	|S|F	b	1.988
b	|S|F	b̥	2.698
b	|S|F	-	2.895
b	|S|R	b	1.029
b	|S|R	-	1.424
b	|S|R	bʲ	3.672
b	|S|R	b̥	4.087
d	#|S|	ʣʲ	1.879
d	#|S|	d	2.663
d	#|S|	-	3.833
d	#|S|<	ʣʲ	1.908
d	#|S|<	d	3.078
d	#|S|<	-	4.248
d	#|S|<_F	ʣʲ	0.745
d	#|S|<_F	d	3.4
d	#|S|<_F	-	4.57
d	#|S|F	ʣʲ	0.788
d	#|S|F	d	3.078
d	#|S|F	-	4.248
d	>|S|	d	1.026
d	>|S|	ʣʲ	1.98
d	>|S|	-	2.195
d	>|S|<	d	1.019
d	>|S|<	ʣʲ	2.026
d	>|S|<	-	2.189
d	>|S|<_F	d	0.913
d	>|S|<_F	ʣʲ	1.498
d	>|S|<_F	-	3.122
d	>|S|<_N	-	0.248
d	>|S|<_N	d	3.4
d	>|S|<_N	ʣʲ	3.985
d	>|S|<_R	d	0.16
d	>|S|<_R	ʣʲ	3.985
d	>|S|<_R	-	4.57
d	>|S|F	d	0.923
d	>|S|F	ʣʲ	1.508
d	>|S|F	-	3.049
d	>|S|N	-	0.317
d	>|S|N	d	3.078
d	>|S|N	ʣʲ	3.663
d	>|S|R	d	0.204
d	>|S|R	ʣʲ	3.663
d	>|S|R	-	4.248
d	F_>|S|	ʣʲ	1.4
d	F_>|S|	-	1.504
d	F_>|S|	d	3.078
d	F_>|S|<	ʣʲ	1.384
d	F_>|S|<	-	1.466
d	F_>|S|<	d	3.4
d	F_>|S|<_F	ʣʲ	0.175
d	F_>|S|<_F	d	3.663
d	F_>|S|<_N	-	0.204
d	F_>|S|<_N	d	3.663
d	F_>|S|<_N	ʣʲ	4.248
d	F_>|S|F	ʣʲ	0.212
d	F_>|S|F	d	3.4
d	F_>|S|F	-	4.57
d	F_>|S|N	-	0.248
d	F_>|S|N	d	3.4
d	F_>|S|N	ʣʲ	3.985
d	F|S|	ʣʲ	1.427
d	F|S|	-	1.57
d	F|S|	d	2.663
d	F|S|<	ʣʲ	1.4
d	F|S|<	-	1.504
d	F|S|<	d	3.078
d	F|S|<_F	ʣʲ	0.212
d	F|S|<_F	d	3.4
d	F|S|<_F	-	4.57
d	F|S|<_N	-	0.248
d	F|S|<_N	d	3.4
d	F|S|<_N	ʣʲ	3.985
d	F|S|F	ʣʲ	0.271
d	F|S|F	d	3.078
d	F|S|F	-	4.248
d	F|S|N	-	0.317
d	F|S|N	d	3.078
d	F|S|N	ʣʲ	3.663
d	|S|<	d	1.363
d	|S|<	ʣʲ	1.948
d	|S|<	-	2.533
d	|S|<_F	d	1.185
d	|S|<_F	ʣʲ	1.321
d	|S|<_F	-	3.235
d	|S|<_N	-	0.317
d	|S|<_N	d	3.078
d	|S|<_N	ʣʲ	3.663
d	|S|<_R	d	0.204
d	|S|<_R	ʣʲ	3.663
d	|S|<_R	-	4.248
d	|S|F	d	1.173
d	|S|F	ʣʲ	1.355
d	|S|F	-	3.086
d	|S|N	-	0.441
d	|S|N	d	2.663
d	|S|N	ʣʲ	3.248
d	|S|R	d	0.278
d	|S|R	ʣʲ	3.248
d	|S|R	-	3.833
d_e	#|S|	ʣʲ_e	0.0
d_e	#|S|>	ʣʲ_e	0.0
d_e	#|S|>_A	ʣʲ_e	0.0
d_e	#|S|A	ʣʲ_e	0.0
d_e	|S|>	ʣʲ_e	0.0
d_e	|S|>_A	ʣʲ_e	0.0
d_e	|S|A	ʣʲ_e	0.0
d_ŭ	>|S|	d̥	0.0
d_ŭ	>|S|#	d̥	0.0
d_ŭ	F_>|S|	d̥	0.0
d_ŭ	F_>|S|#	d̥	0.0
d_ŭ	F|S|	d̥	0.0
d_ŭ	F|S|#	d̥	0.0
d_ŭ	|S|#	d̥	0.0
e	#|S|	a	1.184
e	#|S|	-	1.371
e	#|S|	e	3.644
e	#|S|	æ	4.644
e	#|S|>	a	1.136
e	#|S|>	-	1.269
e	#|S|>	e	4.059
e	#|S|>_A	-	0.265
e	#|S|>_A	a	3.966
e	#|S|>_A	e	4.381
e	#|S|A	-	0.34
e	#|S|A	a	3.644
e	#|S|A	e	4.059
e	<|S|	a	1.692
e	<|S|	e	1.978
e	<|S|	-	2.834
e	<|S|	æ	2.978
e	<|S|	ɵ	3.563
e	<|S|	ʌ	3.563
e	<|S|#	a	1.136
e	<|S|#	-	1.786
e	<|S|#	e	2.434
e	<|S|>	e	1.833
e	<|S|>	a	1.963
e	<|S|>	æ	2.623
e	<|S|>	ɵ	3.208
e	<|S|>	ʌ	3.208
e	<|S|>	-	3.571
e	<|S|>_A	e	1.442
e	<|S|>_A	ɵ	1.573
e	<|S|>_A	æ	2.442
e	<|S|>_A	a	3.966
e	<|S|>_N	-	1.211
e	<|S|>_N	æ	1.238
e	<|S|>_N	a	3.966
e	<|S|>_N	e	4.381
e	<|S|>_R	a	1.597
e	<|S|>_R	e	1.668
e	<|S|>_R	æ	1.783
e	<|S|>_R_A	æ	0.229
e	<|S|>_R_A	a	4.229
e	<|S|>_R_A	e	4.644
e	<|S|A	e	1.474
e	<|S|A	ɵ	1.644
e	<|S|A	æ	2.474
e	<|S|A	a	3.644
e	<|S|A	-	4.644
e	<|S|N	-	1.269
e	<|S|N	æ	1.304
e	<|S|N	a	3.644
e	<|S|N	e	4.059
e	<|S|R	a	1.599
e	<|S|R	e	1.69
e	<|S|R	æ	1.837
e	<|S|R	-	4.644
e	<|S|R_A	æ	0.279
e	<|S|R_A	a	3.966
e	<|S|R_A	e	4.381
e	F_<|S|	e	1.201
e	F_<|S|	-	1.269
e	F_<|S|	a	3.644
e	F_<|S|#	e	1.158
e	F_<|S|#	-	1.211
e	F_<|S|#	a	3.966
e	F|S|	e	1.275
e	F|S|	-	1.371
e	F|S|	a	3.229
e	F|S|	æ	4.644
e	F|S|#	e	1.201
e	F|S|#	-	1.269
e	F|S|#	a	3.644
e	|S|#	a	1.184
e	|S|#	-	1.86
e	|S|#	e	2.388
e	|S|#	æ	4.644
e	|S|>	a	1.826
e	|S|>	e	1.969
e	|S|>	æ	2.783
e	|S|>	-	3.017
e	|S|>	ɵ	3.368
e	|S|>	ʌ	3.368
e	|S|>_A	e	1.69
e	|S|>_A	ɵ	1.889
e	|S|>_A	-	2.599
e	|S|>_A	æ	2.69
e	|S|>_A	a	3.644
e	|S|>_N	-	1.269
e	|S|>_N	æ	1.304
e	|S|>_N	a	3.644
e	|S|>_N	e	4.059
e	|S|>_R	a	1.599
e	|S|>_R	e	1.69
e	|S|>_R	æ	1.837
e	|S|>_R	-	4.644
e	|S|>_R_A	æ	0.279
e	|S|>_R_A	a	3.966
e	|S|>_R_A	e	4.381
e	|S|A	e	1.726
e	|S|A	ɵ	2.006
e	|S|A	-	2.604
e	|S|A	æ	2.726
e	|S|A	a	3.229
e	|S|N	-	1.371
e	|S|N	æ	1.421
e	|S|N	a	3.229
e	|S|N	e	3.644
e	|S|R	a	1.604
e	|S|R	e	1.726
e	|S|R	æ	1.931
e	|S|R	-	4.229
e	|S|R_A	æ	0.358
e	|S|R_A	a	3.644
e	|S|R_A	e	4.059
e	|S|R_A	-	4.644
e_l	<|S|	æ_lʲ	0.0
e_l	<|S|<	æ_lʲ	0.0
e_l	<|S|<_F	æ_lʲ	0.0
e_l	<|S|F	æ_lʲ	0.0
e_l	|S|<	æ_lʲ	0.0
e_l	|S|<_F	æ_lʲ	0.0
e_l	|S|F	æ_lʲ	0.0
e_̌	<|S|	ɵ_ˈ	0.0
e_̌	<|S|>	ɵ_ˈ	0.0
e_̌	<|S|>_A	ɵ_ˈ	0.0
e_̌	<|S|>_N	ɵ_ˈ	0.0
e_̌	<|S|>_N_A	ɵ_ˈ	0.0
e_̌	<|S|A	ɵ_ˈ	0.0
e_̌	<|S|N	ɵ_ˈ	0.0
e_̌	<|S|N_A	ɵ_ˈ	0.0
e_̌	|S|>	ɵ_ˈ	0.0
e_̌	|S|>_A	ɵ_ˈ	0.0
e_̌	|S|>_N	ɵ_ˈ	0.0
e_̌	|S|>_N_A	ɵ_ˈ	0.0
e_̌	|S|A	ɵ_ˈ	0.0
e_̌	|S|N	ɵ_ˈ	0.0
e_̌	|S|N_A	ɵ_ˈ	0.0
ẽ	#|S|	æ	0.144
ẽ	#|S|	æ_ˈ	3.392
ẽ	#|S|>	æ	0.107
ẽ	#|S|>	æ_ˈ	3.807
ẽ	<|S|	æ	0.551
ẽ	<|S|	æ_ˈ	1.655
ẽ	<|S|#	æ	0.107
ẽ	<|S|#	æ_ˈ	3.807
ẽ	<|S|>	æ	0.853
ẽ	<|S|>	æ_ˈ	1.163
ẽ	|S|#	æ	0.144
ẽ	|S|#	æ_ˈ	3.392
ẽ	|S|>	æ	0.648
ẽ	|S|>	æ_ˈ	1.466
ẽː	<|S|	æ	0.17
ẽː	<|S|>	æ	0.193
ẽː	<|S|>_A	æ	0.322
ẽː	<|S|A	æ	0.3
ẽː	|S|>	æ	0.17
ẽː	|S|>_A	æ	0.3
ẽː	|S|A	æ	0.263
i	<|S|	i_ˈ	1.848
i	<|S|	ɨ	1.848
i	<|S|	ɨ_ˈ	1.848
i	<|S|#	ɨ_ˈ	0.778
i	<|S|#	ɨ	1.585
i	<|S|#	i_ˈ	3.585
i	<|S|>	i_ˈ	1.383
i	<|S|>	ɨ	2.1
i	<|S|>	ɨ_ˈ	3.585
i	<|S|>_A	ɨ	1.1
i	<|S|>_A	i_ˈ	3.907
i	<|S|>_A	ɨ_ˈ	3.907
i	<|S|>_N	i_ˈ	1.585
i	<|S|>_N	ɨ	3.907
i	<|S|>_N	ɨ_ˈ	3.907
i	<|S|>_N_A	i_ˈ	4.17
i	<|S|>_N_A	ɨ	4.17
i	<|S|>_N_A	ɨ_ˈ	4.17
i	<|S|A	ɨ	1.126
i	<|S|A	i_ˈ	3.585
i	<|S|A	ɨ_ˈ	3.585
i	<|S|N	i_ˈ	1.585
i	<|S|N	ɨ	3.585
i	<|S|N	ɨ_ˈ	3.585
i	<|S|N_A	i_ˈ	3.907
i	<|S|N_A	ɨ	3.907
i	<|S|N_A	ɨ_ˈ	3.907
i	|S|#	ɨ_ˈ	0.848
i	|S|#	ɨ	1.585
i	|S|#	i_ˈ	3.17
i	|S|>	i_ˈ	1.404
i	|S|>	ɨ	2.032
i	|S|>	ɨ_ˈ	3.17
i	|S|>_A	ɨ	1.126
i	|S|>_A	i_ˈ	3.585
i	|S|>_A	ɨ_ˈ	3.585
i	|S|>_N	i_ˈ	1.585
i	|S|>_N	ɨ	3.585
i	|S|>_N	ɨ_ˈ	3.585
i	|S|>_N_A	i_ˈ	3.907
i	|S|>_N_A	ɨ	3.907
i	|S|>_N_A	ɨ_ˈ	3.907
i	|S|A	ɨ	1.17
i	|S|A	i_ˈ	3.17
i	|S|A	ɨ_ˈ	3.17
i	|S|N	i_ˈ	1.585
i	|S|N	ɨ	3.17
i	|S|N	ɨ_ˈ	3.17
i	|S|N_A	i_ˈ	3.585
i	|S|N_A	ɨ	3.585
i	|S|N_A	ɨ_ˈ	3.585
i_̌	<|S|	i_ˈ	0.0
i_̌	<|S|>	i_ˈ	0.0
i_̌	<|S|>_A	i_ˈ	0.0
i_̌	<|S|>_N	i_ˈ	0.0
i_̌	<|S|>_N_A	i_ˈ	0.0
i_̌	<|S|A	i_ˈ	0.0
i_̌	<|S|N	i_ˈ	0.0
i_̌	<|S|N_A	i_ˈ	0.0
i_̌	|S|>	i_ˈ	0.0
i_̌	|S|>_A	i_ˈ	0.0
i_̌	|S|>_N	i_ˈ	0.0
i_̌	|S|>_N_A	i_ˈ	0.0
i_̌	|S|A	i_ˈ	0.0
i_̌	|S|N	i_ˈ	0.0
i_̌	|S|N_A	i_ˈ	0.0
iː	<|S|	ɨ	0.363
iː	<|S|>	ɨ	0.415
iː	<|S|>_A	ɨ	0.737
iː	<|S|A	ɨ	0.678
iː	|S|>	ɨ	0.363
iː	|S|>_A	ɨ	0.678
iː	|S|A	ɨ	0.585
ĭ	<|S|	-	0.515
ĭ	<|S|	o	2.603
ĭ	<|S|	ɵ	3.603
ĭ	<|S|#	-	0.218
ĭ	<|S|#	o	4.524
ĭ	<|S|>	-	0.774
ĭ	<|S|>	o	2.038
ĭ	<|S|>	ɵ	3.038
ĭ	<|S|>_A	-	1.271
ĭ	<|S|>_A	o	1.357
ĭ	<|S|>_A	ɵ	2.357
ĭ	<|S|>_F	-	0.077
ĭ	<|S|>_N	-	0.077
ĭ	<|S|>_N_A	-	0.064
ĭ	<|S|>_R	-	0.868
ĭ	<|S|>_R	o	2.091
ĭ	<|S|>_R	ɵ	2.202
ĭ	<|S|>_R_A	-	1.318
ĭ	<|S|>_R_A	o	1.705
ĭ	<|S|>_R_A	ɵ	1.775
ĭ	<|S|A	-	1.202
ĭ	<|S|A	o	1.408
ĭ	<|S|A	ɵ	2.408
ĭ	<|S|F	-	0.097
ĭ	<|S|F	o	4.524
ĭ	<|S|N	-	0.097
ĭ	<|S|N	o	4.524
ĭ	<|S|N_A	-	0.077
ĭ	<|S|R	-	0.837
ĭ	<|S|R	o	2.114
ĭ	<|S|R	ɵ	2.257
ĭ	<|S|R_A	-	1.271
ĭ	<|S|R_A	o	1.73
ĭ	<|S|R_A	ɵ	1.816
ĭ	F_<|S|	-	0.097
ĭ	F_<|S|	o	4.524
ĭ	F_<|S|>	-	0.077
ĭ	F_<|S|>_A	-	0.064
ĭ	F_<|S|>_N	-	0.064
ĭ	F_<|S|>_N_A	-	0.055
ĭ	F_<|S|A	-	0.077
ĭ	F_<|S|N	-	0.077
ĭ	F_<|S|N_A	-	0.064
ĭ	F|S|	-	0.131
ĭ	F|S|	o	4.109
ĭ	F|S|>	-	0.097
ĭ	F|S|>	o	4.524
ĭ	F|S|>_A	-	0.077
ĭ	F|S|>_N	-	0.077
ĭ	F|S|>_N_A	-	0.064
ĭ	F|S|A	-	0.097
ĭ	F|S|A	o	4.524
ĭ	F|S|N	-	0.097
ĭ	F|S|N	o	4.524
ĭ	F|S|N_A	-	0.077
ĭ	|S|#	-	0.241
ĭ	|S|#	o	4.109
ĭ	|S|>	-	0.732
ĭ	|S|>	o	2.085
ĭ	|S|>	ɵ	3.085
ĭ	|S|>_A	-	1.202
ĭ	|S|>_A	o	1.408
ĭ	|S|>_A	ɵ	2.408
ĭ	|S|>_F	-	0.097
ĭ	|S|>_F	o	4.524
ĭ	|S|>_N	-	0.097
ĭ	|S|>_N	o	4.524
ĭ	|S|>_N_A	-	0.077
ĭ	|S|>_R	-	0.837
ĭ	|S|>_R	o	2.114
ĭ	|S|>_R	ɵ	2.257
ĭ	|S|>_R_A	-	1.271
ĭ	|S|>_R_A	o	1.73
ĭ	|S|>_R_A	ɵ	1.816
ĭ	|S|A	-	1.094
ĭ	|S|A	o	1.497
ĭ	|S|A	ɵ	2.497
ĭ	|S|F	-	0.131
ĭ	|S|F	o	4.109
ĭ	|S|N	-	0.131
ĭ	|S|N	o	4.109
ĭ	|S|N_A	-	0.097
ĭ	|S|N_A	o	4.524
ĭ	|S|R	-	0.787
ĭ	|S|R	o	2.154
ĭ	|S|R	ɵ	2.354
ĭ	|S|R_A	-	1.202
ĭ	|S|R_A	o	1.769
ĭ	|S|R_A	ɵ	1.88
ĭ_ʦ	<|S|	ʦ	0.0
ĭ_ʦ	<|S|<	ʦ	0.0
ĭ_ʦ	<|S|<_F	ʦ	0.0
ĭ_ʦ	<|S|F	ʦ	0.0
ĭ_ʦ	|S|<	ʦ	0.0
ĭ_ʦ	|S|<_F	ʦ	0.0
ĭ_ʦ	|S|F	ʦ	0.0
ĭ_̂	<|S|	o_ˈ	0.0
ĭ_̂	<|S|>	o_ˈ	0.0
ĭ_̂	<|S|>_A	o_ˈ	0.0
ĭ_̂	<|S|A	o_ˈ	0.0
ĭ_̂	|S|>	o_ˈ	0.0
ĭ_̂	|S|>_A	o_ˈ	0.0
ĭ_̂	|S|A	o_ˈ	0.0
j	#|S|	-	1.0
j	#|S|	i	1.0
j	#|S|<	-	1.0
j	#|S|<	i	1.0
j	#|S|<_F	i	0.152
j	#|S|<_F	-	3.322
j	#|S|F	i	0.193
j	#|S|F	-	3.0
j	>|S|	-	1.0
j	>|S|	i	1.0
j	>|S|<	-	1.0
j	>|S|<	i	1.0
j	>|S|<_F	-	1.0
j	>|S|<_F	i	1.0
j	>|S|F	-	1.0
j	>|S|F	i	1.0
j	F_>|S|	-	1.0
j	F_>|S|	i	1.0
j	F_>|S|<	-	1.0
j	F_>|S|<	i	1.0
j	F_>|S|<_F	-	1.0
j	F_>|S|<_F	i	1.0
j	F_>|S|F	-	1.0
j	F_>|S|F	i	1.0
j	F|S|	-	1.0
j	F|S|	i	1.0
j	F|S|<	-	1.0
j	F|S|<	i	1.0
j	F|S|<_F	-	1.0
j	F|S|<_F	i	1.0
j	F|S|F	-	1.0
j	F|S|F	i	1.0
j	|S|<	-	1.0
j	|S|<	i	1.0
j	|S|<_F	i	0.678
j	|S|<_F	-	1.415
j	|S|F	i	0.71
j	|S|F	-	1.363
k	#|S|	k	2.322
k	#|S|	kʲ	2.404
k	#|S|<	kʲ	2.621
k	#|S|<	k	2.737
k	#|S|<_F	k	3.059
k	#|S|<_F	kʲ	3.644
k	#|S|<_R	k	3.059
k	#|S|<_R	kʲ	3.644
k	#|S|F	k	2.737
k	#|S|F	kʲ	3.322
k	#|S|R	k	2.737
k	#|S|R	kʲ	3.322
k	=|S|	k	0.206
k	=|S|	kʲ	2.907
k	=|S|<	k	0.152
k	=|S|<	kʲ	3.322
k	=|S|<_F	k	0.12
k	=|S|<_F	kʲ	3.644
k	=|S|F	k	0.152
