Phone1	Phone2	PMI
ɣ	ɡ	6.971922239661978
ɡ	ɡ	6.51815030421024
w	w	6.394263280689483
ɲ_u	ɲ	6.209536680993237
ʃ	ʤ	6.155479287004341
ɲ	ɲ	6.0698353201730075
t_u	t	5.951421825608026
f	f	5.694612848273516
o	u	5.668952308894513
ˈu	ˈy	5.648750093056463
o_#>	#>	5.549310351202056
m	m	5.512921341491274
n_u	ŋ	5.491229113390626
ˈa_ɾ	ˈe	5.441556635616766
d	d	5.308828409292222
ʝ_u	j	5.300541809790676
ʎ_u	l	4.994011259484037
p	p	4.941863830876178
l_u	l	4.896991853361781
s_u	s	4.895862540733553
ð	d	4.874744222294183
w_ˈe	ˈɔ	4.721176861832147
ɾ_u	r	4.7024571842059935
ˈi	ˈi	4.684347240757274
t_e	t	4.5955087304322015
m_e	m	4.582223400094061
b	b	4.534548600675097
p_j	p	4.499439624732132
ʧ	t	4.459393907263418
ˈa	ˈa	4.448421253551821
s	s	4.444851753217474
ˈa_ð	ˈa	4.4269322092561305
t	t	4.406998805860144
ˈo	ˈu	4.397451323082724
e	e	4.335772860546082
θ	z	4.322920814873918
w_ˈe	ˈø	4.302250477438791
ˈe_ɾ	e	4.253013303050177
n	n	4.2316781314855145
θ	ʧ	4.158520475269517
k	k	4.13617266137035
b	v	4.119419635864597
β	v	3.9983411380740965
l	l	3.9379147475787395
ʎ	l	3.9225167682409334
p_u	p	3.875882149110705
n	ŋ	3.833995640109366
ŋ	ŋ	3.7326838085417466
ʝ	j	3.7286124091497674
ˈu	ˈu	3.724552311655392
u	i	3.723218737094677
e	e_r	3.6719319876527132
ɾ	r	3.62983810939189
β	b	3.596631077401311
a	a	3.595945067799103
f_w	f	3.5571249384989008
r	r	3.527403360408572
ˈi_ɾ	e	3.3564609720482124
ˈo	ˈɔ	3.349474209729973
ˈe	ˈɛ	3.348399488277664
l	w	3.2016030335439902
ŋ	n	3.170092929474294
<#_e	<#	3.1231940869935326
u	j	3.112262241735175
ʎ	p_j	3.0976672583897438
j_ˈe	ˈɛ	3.052732154138598
k_u	k	2.887079749563057
ˈe	ˈe	2.8836121441978078
θ	s	2.632871875315737
ʧ_e	t	2.611496140819428
ɲ	ŋ	2.609678516086154
i	i	2.6027293189198755
ˈe_u	ˈø	2.5318913415384374
ɣ_u	ɡ	2.4612950132150715
e	i	2.4402403595485844
o	ˈɔ	2.3555228274393745
o	ˈø	2.2067411139269164
ɾ_i	r	2.1789026548087884
f_j	f	2.1615505706490703
ˈo_s	ˈu	2.1326941593728708
ˈe_n	ŋ	2.10879589805445
β_u	v	2.0591811930486092
d_u	d	2.0334311307102753
<#_ɡ	<#	1.9959677636900048
β_e	v	1.927049279236096
ɾ_a	a	1.8987886719910954
θ_j	s	1.831131174383402
j	ˈɛ	1.824816865490507
ˈe_l	l	1.7713640669074224
ð	t	1.7708942907897247
s_#>	#>	1.7619827634015424
t_j	t	1.760442933940784
n_u	n	1.7315181042957364
ʎ	ʧ	1.606913265946245
ˈe	ˈi	1.5974113806933152
ˈo	ˈy	1.5587711482515798
ˈe_ɾ	ˈe	1.5580531834366593
e	u	1.4555170700023154
b_j	b	1.3681934984507362
e	ˈe	1.2555938469299464
n_w	n	1.155034016195819
e_#>	#>	1.0797837168970377
b_j	v	1.0528026030501414
ʃ	s	1.0066023838932616
ɾ_e	r	1.0020636438324209
e_s	s	0.9978306348040247
ˈa_l	ˈa	0.9827155664598287
u	ˈy	0.9651806271408667
n_j	n	0.9638456345155623
j	j	0.9591652064810209
j	ˈi	0.928641729107658
s	w	0.8800507365405048
w	ˈø	0.8008247247711531
ˈe	ˈə	0.800689667460051
ˈe	ˈɔ	0.8002415467686166
a	j_a	0.7871118752857397
j	ˈe	0.7073612866568687
n	ɲ	0.6964498526669195
#>	m_#>	0.6643856189774725
t	s	0.6615916917029889
ɾ	j	0.644595976132375
#>	j_#>	0.6143034010881545
ɾ	e	0.5211252049638441
#>	e_#>	0.4916476757452594
ˈu	ˈi	0.4758275857806392
ˈe	ˈø	0.4713131807780395
l	j	0.40246581212324345
ˈi	ˈa	0.3466159373400843
ˈe	ˈa	0.24852045593027355
ˈe	e	0.20446754394735067
ˈe	j	0.14473640227068682
e	a	0.11840125142391142
u_#>	#>	-1.2412507036015528
a	ˈa	-0.1705951421064799
ɾ_#>	#>	-0.11343755979863601
