Phone1	Phone2	PMI
ɐ_t	ɐ_ʦ	10.091
s_t	s_t	9.6
<#_ˈeˀ	<#_ˈaɪ̯	9.099
i	ɪ	8.593
l_#>	l_#>	8.493
<#_n	<#_n	8.419
ˈʌ	<#_ˈaʊ̯	8.305
ˈeˀ	<#_ˈaɪ̯	7.496
ŋ	ŋ	7.154
ŋˀ	ŋ	7.117
ˈoˀ	ˈuː	6.906
ˈoˀ_#>	ˈuː_#>	6.905
kʰ	kʰ	6.886
s_l	ʃ_l	6.879
ˈœ	ˈʏ	6.778
ˈo	ˈɔ	6.63
b̥_ə	f_ə	6.472
ˈyː	ˈiː	6.454
n_ə	n_ə	6.454
d̥	tʰ	6.429
ˈu	ˈɔ	6.412
l	l_#>	6.368
n	<#_n	6.347
s_#>	z̥_#>	6.167
ɐˀ_n	ɐ_n	6.166
<#_ˈʌ	<#_ˈaʊ̯	6.148
h	h	6.007
ˈi	ˈɪ	5.954
ˈɔˀ	ˈaː	5.909
<#_l	<#_l	5.833
ˈyˀ	ˈiː	5.814
ˈoˀ	ˈuː_#>	5.774
m	m	5.666
f	f	5.652
ʁ	ʁ	5.641
ɡ̊	ɡ	5.567
pʰ	p͡f	5.525
ˈuˀ	ˈaʊ̯	5.495
ˈe	ˈɪ	5.455
p_#>	f_#>	5.323
p	f_#>	5.323
s_#>	z̥	5.289
b̥	b	5.281
ɡ̊	k	5.091
ˈa	ˈa	5.08
k_#>	ʃ_#>	5.071
<#_ˈeˀ	ˈaɪ̯	5.07
ˈyˀ	ˈɔʏ̯	5.069
ˈiː	ˈaɪ̯	5.05
ˈiˀ	ˈaɪ̯	5.042
k	k	5.023
ʦʰ	ʦ	4.995
ˈeˀ	ˈaɪ̯	4.949
ʦʰ	d	4.919
s_#>	s_#>	4.888
l_#>	l	4.865
l	l	4.865
ˈɑ	ˈa	4.861
ɐˀ	ɐ	4.856
lˀ	l	4.833
s	z̥	4.817
ˈɑˀ	ˈa	4.777
ʌ	ɐ	4.712
t	t	4.683
ˈɛ	ˈɛ	4.678
ɐ	ɐ	4.639
ˈɔ	ˈʊ	4.548
ˈʌ	ˈaʊ̯	4.534
ˈoˀ_#>	ˈuː	4.53
lˀ	l_d̥	4.504
s	z	4.503
l	<#_l	4.483
ˈɔː	ˈoː	4.476
s	ʃ	4.402
ˈœˀ	ˈoː	4.371
ˈe	ˈɛ	4.193
ˈɛ	ˈa	4.169
nˀ	n_d̥	4.066
s	z̥_#>	4.025
nˀ	d̥	4.009
k_ə	k_n	3.994
<#_n	n	3.888
t	ʦ	3.882
ə	ə	3.844
<#_ˈʌ	ˈaʊ̯	3.782
n	n	3.774
nˀ	n	3.73
k	ʃ_#>	3.589
ɐ	ɐ_ʦ	3.566
<#_ʁ	<#_ʁ	3.485
m_ˈe	m_ˈɛ	3.472
ŋˀ_#>	ŋ_#>	3.465
ŋˀ	ŋ_#>	3.465
t	s_t	3.443
<#	<#_n	3.42
ˈʌ_m	ˈɔ_m	3.417
k	ʃ	3.415
t	ɐ_ʦ	3.405
s_#>	s	3.369
ˈɛˀ	ˈaɪ̯	3.305
ˈɑˀ	ˈa_ɐ	3.219
<#	<#_ˈaɪ̯	3.202
p_#>	f	3.19
p	f	3.19
<#_l	l	3.182
<#	<#_ˈaʊ̯	3.145
ˈe_n	ˈɛ_n	3.132
<#_ˈa	<#_ˈa	3.044
ˈøː	ˈøː	2.849
ˈɑˀ	ɐ	2.827
lˀ	d̥	2.676
ˈʌ	ˈa	2.666
s	s_#>	2.614
ɐ_t	ʦ	2.593
ʁ	<#_ʁ	2.585
#>	l_#>	2.554
<#	<#	2.541
#>	#>	2.541
b̥	f	2.537
s	s	2.512
b̥_#>	f_#>	2.512
ˈɑ	ˈaɪ̯	2.49
k_#>	ʃ	2.47
t	s	2.463
j	ˈɛ	2.461
ˈɛ	h_ˈɛ	2.441
ɐˀ	ɐ_n	2.43
ŋˀ_#>	ŋ	2.421
ˈa	<#_ˈa	2.378
ɡ̊_#>	k	2.377
j	h_ˈɛ	2.26
j_ˈɛ	h_ˈɛ	2.221
s	s_t	2.199
<#_ˈu	ˈɔ	2.119
k	k_n	2.098
k_ə	k	2.092
j	x	2.048
s_t	s	2.046
ɐ	ə	2.039
k	ç	2.02
ˈɛː	ˈaː	2.016
<#_ʁ	ʁ	1.987
ˈɛ	ˈaɪ̯	1.985
s_k	ʃ	1.916
ʋ	v	1.876
<#	<#_l	1.867
mˀ	m	1.864
ˈa	ˈaː	1.811
ˈœˀ	ˈaʊ̯	1.806
<#_ˈa	ˈa	1.758
ɐ	ʁ_ə	1.687
l	ʃ_l	1.682
t	x	1.639
ɐˀ_#>	ɐ	1.636
ɐ	d_ɐ	1.636
j	ɡ̊	1.629
ˈu	ˈʊ	1.583
t	x_t	1.55
ˈʌ	ˈɔ	1.548
b̥_#>	f	1.525
