Phone1	Phone2	Surprisal
a	a	0.083
a	e	4.169
ă	-	0.0
b	b	0.12
b	-	3.652
d	d	0.38
d	ð	2.11
e	-	0.0
f	f	0.394
f	e	2.064
f_ˈi	ˈi	0.0
i	e	1.468
i	ˈe	2.821
i	i	3.121
i	β_e	3.544
i	ɾ	3.663
i	l	3.679
i	ˈi	4.228
i	-	4.416
i	ˈa	5.662
i	ˈi_ɾ	5.686
i_n	b_ɾ	0.0
j	j	0.0
k	k	0.075
k	θ	4.307
k_ɾ	ɟ͡ʝ	0.0
l	l	0.0
l_u	l_o	0.0
m	m	0.0
n	n	0.12
n	-	3.648
n_ʤ	ɲ	0.0
nː	-	0.554
nː	ɲ	1.649
o	o	0.876
o	-	1.135
p	p	0.203
p	ɟ͡ʝ	3.503
p	-	4.535
p_ˈo	p_o	0.0
r	r	0.315
r	ɾ_n	2.35
s	s	0.418
s	-	2.748
s	e_s	3.281
t	t	0.836
t	ʧ	1.366
t	ð	4.273
t_a	t_a	0.0
t_i	t_e	0.0
t_ɛ	t	0.0
u	o	0.199
u	-	4.597
u	a	4.862
u	β	5.044
u	u	6.19
u	β_o	6.754
ŭ	-	0.0
w	w	0.0
z	s	0.0
z_ˈa	s_ˈo	0.0
ð	ð	0.406
ð	-	2.026
ŋ	ŋ	0.0
ɔ	o	0.0
ɔ_l	o_l	0.0
ɖː	ʝ	0.67
ɖː	l	1.429
ɛ	-	1.174
ɛ	β	1.55
ɛ	e	2.216
ɡ	ɡ	0.546
ɡ	-	1.666
ɣ	ɣ	0.574
ɣ	x	2.217
ɣ	-	3.141
ɭː	x	0.0
ɲ	ɲ	0.0
ɾ	ɾ	0.386
ɾ	-	2.401
ɾ	o	4.459
ɾ_a	ɾ_a	0.0
ɾ_i	ɾ	0.0
ɾ_j	ɾ	0.0
ʃ	θ	0.703
ʃ	-	1.374
ʒ	θ	0.0
ʤ	-	0.322
ʤ	ɟ͡ʝ	2.322
ʦ	-	1.0
ʦ	θ	1.0
ʧ	-	0.0
ˈa	ˈa	0.339
ˈa	ˈe	2.465
ˈa	ɾ	5.394
ˈa	ˈo	7.736
ˈa_i	ˈa_ɾ	0.0
ˈe	ˈe	1.043
ˈe	j_ˈe	1.213
ˈe	ˈi	3.583
ˈi	ˈe	1.012
ˈi	ˈi	1.172
ˈi	β_ˈe	4.053
ˈi_n	ˈi_n	0.0
ˈo	w_ˈe	0.841
ˈo	ˈo	1.179
ˈu	ˈu	0.757
ˈu	ˈo	1.66
ˈu	w	3.448
ˈɔ	w_ˈe	1.179
ˈɔ	ˈo	1.246
ˈɔ	-	3.72
ˈɔ	o	4.04
ˈɛ	j_ˈe	1.337
ˈɛ	ˈe	1.343
ˈɛ	e_n	3.692
ˈɛ	j	3.752
ˈɛ	-	4.097
β	β	0.0
