Phone1	Phone2	Surprisal
a	ə	0.481
a	a	2.028
a	e	4.706
a_n	ã_n	0.0
a_ɾ	r	0.0
ă	-	0.0
b	v	0.962
b	b	1.226
b	w	4.077
d	d	0.0
e	-	0.514
e	ə	1.738
f	f	0.0
i	-	0.744
i	ə	1.862
i	ɔ	3.84
i	ĩ	4.108
i_k	ə	0.0
j	j	0.0
j_u	ə	0.0
k	ʧ	1.501
k	k	1.781
k	ʦ	3.081
k	-	3.271
k	j	3.4
k	ʧ_j	4.668
k_ɛ	j_s	0.643
k_ɛ	j	1.475
k_ɾ	ʎ	0.593
k_ɾ	k_l	1.569
l	l	0.0
m	m	0.108
m	-	3.794
m_ɛ	ŋ_k	0.0
n	n	0.535
n	j_n	1.691
n_a	n_ə	0.0
n_u	j_n	0.795
n_u	n	1.239
n_ʣ	j_ɲ	0.0
nː	n	1.134
nː	ɲ	1.718
nː	n_d	2.057
o	-	0.496
o	ɔ	1.782
p	p	0.446
p	-	2.399
p	v	3.715
p_ɛ	v	0.0
p_ɾ	p_l	0.0
r	r	0.0
s	s	0.184
s	-	3.613
s	s_ə	4.727
t	t	0.439
t	-	1.997
t	θ	6.383
t_a	ə	0.926
t_a	t_ə	1.078
t_u	j_s	0.0
u	ə	1.652
u	r	2.231
u	u	2.244
u	y	2.946
u	j	2.965
u_l	l	0.0
u_z	s	0.0
ŭ	-	0.0
z	s	0.678
z	-	1.415
z_ɛ̆	s	0.0
ð	j	1.174
ð	-	1.375
ð	ʤ	2.547
ŋ	-	0.0
ɔ	-	1.01
ɔ	u	1.743
ɔ	ũ	2.289
ɔ_z	s	0.0
ɔ̆	-	0.0
ɖː	l	0.0
ɛ	ə	1.007
ɛ	j	2.65
ɛ	ˈi	3.017
ɛ	-	3.634
ɛ	r	4.068
ɛ	r_ə	4.653
ɛ	ˈe	4.653
ɛ_ɾ	r	0.0
ɡ	ɡ	0.782
ɡ	ʤ	2.01
ɡ	-	2.556
ɣ	-	1.208
ɣ	ˈɔ	1.585
ɣ	ɡ	2.096
ɲ	ɲ	0.0
ɾ	r	0.176
ɾ	ˈe	4.7
ɾ	l	5.175
ɾ	j	5.667
ɾ	-	5.864
ɾ	ˈɔ	6.366
ɾ_u	r_ə	0.788
ɾ_u	r	1.249
ʣ	ʎ	0.0
ʦ	ʦ	0.0
ˈa	ˈe	1.784
ˈa	ˈã	1.792
ˈa	ˈa	2.286
ˈa	ˈɛ	2.918
ˈa	j	4.193
ˈa	ˈa_j	5.827
ˈa	-	6.496
ˈe	ˈɛ	1.325
ˈe	ˈẽ	1.711
ˈe	ˈi	2.852
ˈe	-	3.41
ˈe	j	3.992
ˈi	ˈi	1.658
ˈi	ˈĩ	1.822
ˈi	ˈɔ	3.005
ˈi	ˈe	3.631
ˈi	ˈɔ_j	3.786
ˈi	ˈɛ	3.99
ˈi	ˈẽ	4.071
ˈi_ɾ	ˈi_r	0.0
ˈo	ˈɔ	1.135
ˈo	ˈũ	1.719
ˈo	w	3.054
ˈo	ˈu	3.054
ˈo_k	ˈɛ_w	0.0
ˈu	ˈy	1.272
ˈu	ˈu	2.491
ˈu	ˈũ	2.536
ˈu	ˈỹ	2.536
ˈu	ˈɔ	3.989
ˈɔ	ˈũ	1.357
ˈɔ	w_ˈɛ	2.386
ˈɔ	ˈɔ	2.655
ˈɔ	ˈu	3.295
ˈɔ	u	3.561
ˈɔ	ˈy_j	3.779
ˈɔ_j	ˈu	0.0
ˈɛ	ˈẽ	1.762
ˈɛ	ˈɛ	1.828
ˈɛ	ˈɔ	2.471
ˈɛ	ˈi	2.928
ˈɛ	-	3.161
β	v	0.744
β	-	2.512
β	w	2.579
β	ˈɛ_f	4.047
β_ɛ	f	0.0
