Phone1	Phone2	PMI
a_j	a_j	7.852
l	l	6.581
kʰ	kʰ	6.365
<#_i	<#_i	6.319
ɕ	s	6.269
t	t	6.234
²	⁴	6.195
tʰ	tʰ	6.146
¹¹	¹¹	6.081
p	p	6.012
ɨ_w	i_w	5.928
pʰ	p	5.91
ʦʰ	ʦʰ	5.836
k	k	5.811
h	h	5.771
ʦ	ʦ	5.655
s	s	5.581
n_²¹³	ŋ_⁵²	5.559
m	b	5.474
ɔ	ɯ	5.257
ɥ_ɵ	w_e	5.188
ʨ	k	5.003
ɛ_w	a_w	4.995
ʔ	ʔ	4.981
i	i	4.963
s	ʦ	4.898
u_ŋ	a_ŋ	4.891
i	<#_i	4.832
ɛ_w	j_e	4.702
ɨ	u	4.563
a_n	u_ŋ	4.5
w	w	4.451
ɨ_j	w_e	4.435
ŋ	ŋ	4.434
t̚	k̚	4.411
²¹³	²¹³	4.385
e	ɯ	4.328
ʔ	k̚	4.287
f	p	4.281
nʲ	n	4.238
⁵	²	4.237
²¹³	⁵²	4.206
ɛ	e	4.19
ɔ	o	3.932
n	m	3.859
⁵	⁴	3.836
²⁴	⁵⁵	3.703
m	m	3.692
<#_i	i	3.661
j	j	3.636
n	ŋ	3.591
³⁵	⁵⁵	3.578
o	o	3.548
a	a	3.469
ɵ	ɯ	3.436
⁴²	³³	3.347
u	o	3.287
ɥ	w	3.202
<#	<#_i	3.185
ɔ_ʔ	o_ʔ	3.179
ɛ	ĩ	3.133
i	o_j	3.065
i_n	i_m	3.036
ɨ	w	3.033
a	j	3.008
a	ẽ	2.974
j_¹¹	a_¹¹	2.844
ɥ	e	2.838
i	o	2.832
ʦ	t	2.804
a_ʔ	e_ʔ	2.769
tʰ	t	2.728
t̚	ʔ	2.705
u	o_w	2.658
a_n	a_m	2.655
ʨʰ	kʰ	2.651
m	<#_m	2.613
ɨ	i	2.586
u	a	2.57
<#	<#	2.542
a	e	2.542
f	h	2.541
ɥ	w_e	2.504
u	u	2.481
ʦʰ	t	2.448
nʲ	ɡ	2.409
ʨʰ	k	2.401
u_n	u_ŋ	2.397
ŋ	ẽ	2.346
¹¹	³⁵	2.327
ɔ_ŋ	a_ŋ	2.321
ɨ	e	2.311
a	a_j	2.302
i	j	2.291
ɵ	e	2.265
j	a_j	2.24
j	a	2.08
ɵ	ũ	2.021
ɨ	i_w	2.02
ɛ	j_e	1.986
ɵ	w	1.887
³⁵	²¹³	1.844
a_ŋ	ẽ	1.84
y	u	1.758
ɛ_n	ĩ	1.755
w	j	1.734
ɵ	a	1.728
u	w	1.717
ɛ	j	1.69
j	e	1.684
w	j_e	1.616
a	u	1.596
ɨ	w_e	1.511
ɵ	w_e	1.465
a	j_a	1.462
w	e	1.461
w	i	1.457
a_j	j	1.432
w	i_w	1.423
n	ã	1.372
ŋ	a_ŋ	1.352
²¹³	³⁵	1.291
ɛ	a	1.261
ɵ	i	1.228
n	ĩ	1.213
f	h_w	1.152
ʨʰ	ʦʰ	1.14
j	w	1.035
n	u_ŋ	1.029
l	n	1.01
i	e	1.008
ɛ	w	0.99
n	ŋ_⁵²	0.987
ɛ	a_w	0.985
z̩	a	0.928
ɨ_w	i	0.894
u	a_ŋ	0.855
z̩	i	0.852
w	a_w	0.844
ɔ	a	0.834
u	e	0.82
z̩	a_j	0.819
nʲ	ʣ	0.782
a_j	a	0.761
ʔ	o_ʔ	0.752
²¹³	ŋ_⁵²	0.638
a	o	0.63
w	o	0.618
i	a	0.565
<#	i	0.528
w	a	0.523
a_n	u	0.52
ɔ	o_ʔ	0.513
ɨ_j	e	0.511
<#	<#_m	0.451
ɥ_ɵ	e	0.434
i	i_m	0.418
ɥ_ɵ	w	0.402
i	w	0.396
u_ŋ	ŋ	0.391
¹¹	a_¹¹	0.372
j	w_e	0.337
ɨ_w	w	0.329
ɛ_w	e	0.312
ɨ_j	w	0.271
a	u_ŋ	0.246
ɵ	ʣ_i	0.217
n_²¹³	⁵²	0.197
<#	h	0.187
a	a_m	0.145
ʔ	e_ʔ	0.145
ɔ_ʔ	ʔ	0.098
i	w_e	0.071
j_¹¹	¹¹	0.042
ɛ_w	j	0.041
n_²¹³	ŋ	0.016
ɛ_w	w	-0.004
n	i_m	-0.021
u	ŋ	-0.039
n	a_m	-0.041
u_ŋ	a	-0.052
i_n	m	-0.058
a_ʔ	ʔ	-0.064
i_n	i	-0.097
u	u_ŋ	-0.151
ɔ	a_ŋ	-0.151
ŋ	a	-0.174
u_n	u	-0.204
ɔ_ʔ	o	-0.217
a	e_ʔ	-0.231
j	a_¹¹	-0.238
a_n	ŋ	-0.267
a_n	m	-0.308
<#	m	-0.309
ɛ_w	a	-0.329
a_ʔ	e	-0.361
a_w	o	-0.37
u_ʔ	k̚	-0.374
ɔ_ŋ	ŋ	-0.43
j_u	e	-0.44
ɔ	ŋ	-0.532
u_n	ŋ	-0.622
i	m	-0.677
ɔ_ŋ	a	-0.695
a	m	-0.79
<#	k	-0.807
a_n	a	-0.893
j_¹¹	a	-0.946
n	u	-1.043
a	ŋ	-1.103
<#_i	<#	-1.104
n	i	-1.179
f	w	-1.208
m	<#	-1.399
n	a	-1.585
u	k̚	-1.846
z̩	j	-1.993
i	<#	-2.591
ɵ	ʣ	-3.995
¹¹	a	-inf
a	ʔ	-inf
ʔ	e	-inf
ʔ	o	-inf
²¹³	ŋ	-inf
n	⁵²	-inf
j	¹¹	-inf
ɔ	ʔ	-inf
