Phone1	Phone2	Surprisal
a	a	0.0
b̥	b̥	0.0
b̥͡v̥	b̥͡v̥	0.0
d̥	d̥	0.0
d̥_ˈo	d̥_ˈo	0.0
eː	eː	0.0
f	f	0.0
fː	fː	0.0
h	h	0.0
i	i	0.0
j	j	0.0
kʰ	kʰ	0.0
l	l	0.0
m	m	0.0
n	n	0.0
r	r	0.0
s	s	0.0
sː	sː	0.0
x	x	0.0
ç	ç	0.0
ŋ	ŋ	0.0
ɐ	ɐ	0.0
ɐ_d̥	ɐ_d̥	0.0
ɑ	ɑ	0.0
ə	ə	0.0
ɡ̊	ɡ̊	0.0
ʃ	ʃ	0.0
ʋ	ʋ	0.0
ʦ	ʦ	0.0
ˈa	ˈa	0.0
ˈai̯	ˈai̯	0.0
ˈau̯	ˈau̯	0.0
ˈaː	ˈaː	0.0
ˈe	ˈe	0.0
ˈeɐ̯	ˈeɐ̯	0.0
ˈeː	ˈeː	0.0
ˈi	ˈi	0.0
ˈiɐ̯	ˈiɐ̯	0.0
ˈiː	ˈiː	0.0
ˈo	ˈo	0.0
ˈou̯	ˈou̯	0.0
ˈoɐ̯	ˈoɐ̯	0.0
ˈoː	ˈoː	0.0
ˈu	ˈu	0.0
ˈuɐ̯	ˈuɐ̯	0.0
ˈɑ	ˈɑ	0.0
ˈɑː	ˈɑː	0.0
ˈɒ	ˈɒ	0.0
ˈɒː	ˈɒː	0.0
ˈɛ	ˈɛ	0.0
β	β	0.0
